gram,TF,DF,TF_IDF,all_TF,all_DF,all_TF_IDF,expected_TF,expected_DF,DF_chisquare,MI,Lift,TF*DF_chisquare
在掛牌以美元,276,276,2.48417777,2619,2619,9.287317876,11.50199364,11.50199364,6082.353854,7.24287E-05,23.99584007,1678729.664
每股為元最近,276,276,2.48417777,2619,2619,9.287317876,11.50199364,11.50199364,6082.353854,7.24287E-05,23.99584007,1678729.664
股為元最近個,276,276,2.48417777,2619,2619,9.287317876,11.50199364,11.50199364,6082.353854,7.24287E-05,23.99584007,1678729.664
為元最近個交,276,276,2.48417777,2619,2619,9.287317876,11.50199364,11.50199364,6082.353854,7.24287E-05,23.99584007,1678729.664
元最近個交易,276,276,2.48417777,2619,2619,9.287317876,11.50199364,11.50199364,6082.353854,7.24287E-05,23.99584007,1678729.664
近個交易日行,276,276,2.48417777,2619,2619,9.287317876,11.50199364,11.50199364,6082.353854,7.24287E-05,23.99584007,1678729.664
交易日行情如,276,276,2.48417777,2619,2619,9.287317876,11.50199364,11.50199364,6082.353854,7.24287E-05,23.99584007,1678729.664
易日行情如下,276,276,2.48417777,2619,2619,9.287317876,11.50199364,11.50199364,6082.353854,7.24287E-05,23.99584007,1678729.664
相當於台股股,276,276,2.48417777,2620,2620,9.286933864,11.50638539,11.50638539,6079.83044,7.2401E-05,23.98668136,1678033.201
通股以月日新,276,276,2.48417777,2620,2620,9.286933864,11.50638539,11.50638539,6079.83044,7.2401E-05,23.98668136,1678033.201
股以月日新台,276,276,2.48417777,2620,2620,9.286933864,11.50638539,11.50638539,6079.83044,7.2401E-05,23.98668136,1678033.201
以月日新台幣,276,276,2.48417777,2620,2620,9.286933864,11.50638539,11.50638539,6079.83044,7.2401E-05,23.98668136,1678033.201
日新台幣匯市,276,276,2.48417777,2620,2620,9.286933864,11.50638539,11.50638539,6079.83044,7.2401E-05,23.98668136,1678033.201
新台幣匯市收,276,276,2.48417777,2620,2620,9.286933864,11.50638539,11.50638539,6079.83044,7.2401E-05,23.98668136,1678033.201
台幣匯市收盤,276,276,2.48417777,2620,2620,9.286933864,11.50638539,11.50638539,6079.83044,7.2401E-05,23.98668136,1678033.201
匯市收盤價元,276,276,2.48417777,2620,2620,9.286933864,11.50638539,11.50638539,6079.83044,7.2401E-05,23.98668136,1678033.201
市收盤價元計,276,276,2.48417777,2620,2620,9.286933864,11.50638539,11.50638539,6079.83044,7.2401E-05,23.98668136,1678033.201
元計算相當台,276,276,2.48417777,2620,2620,9.286933864,11.50638539,11.50638539,6079.83044,7.2401E-05,23.98668136,1678033.201
計算相當台股,276,276,2.48417777,2620,2620,9.286933864,11.50638539,11.50638539,6079.83044,7.2401E-05,23.98668136,1678033.201
普通股以月日,276,276,2.48417777,2621,2621,9.286549945,11.51077714,11.51077714,6077.308954,7.23734E-05,23.97752963,1677337.271
月日新台幣匯,276,276,2.48417777,2621,2621,9.286549945,11.51077714,11.51077714,6077.308954,7.23734E-05,23.97752963,1677337.271
幣匯市收盤價,276,276,2.48417777,2621,2621,9.286549945,11.51077714,11.51077714,6077.308954,7.23734E-05,23.97752963,1677337.271
盤價元計算相,276,276,2.48417777,2622,2622,9.286166116,11.51516889,11.51516889,6074.789396,7.23458E-05,23.96838488,1676641.873
價元計算相當,276,276,2.48417777,2624,2624,9.285398734,11.52395239,11.52395239,6069.756049,7.22907E-05,23.95011629,1675252.67
強勢,702,422,2.067600601,18288,12799,7.435700439,80.31632675,56.21001017,2380.40015,2.26607E-05,7.507559574,1671040.905
最近個交易日,276,276,2.48417777,2656,2653,9.275341584,11.6644884,11.65131315,5997.626821,7.15005E-05,23.68831706,1655345.003
次族群,186,181,2.959512173,854,808,10.2721682,3.750554628,3.548534121,8873.811457,0.000153959,51.00697748,1650528.931
震盪,883,456,1.988362301,30561,17606,6.991200788,134.2162763,77.32115314,1854.572303,1.78009E-05,5.897480592,1637587.344
口淨多單部位,178,178,2.965822949,789,764,10.27710651,3.465090868,3.355297115,9090.33424,0.000160127,53.0504435,1618079.495
面變化,178,177,2.973775868,763,756,10.25647894,3.350905365,3.320163114,9085.302351,0.000160912,53.31063383,1617183.818
萬張外資,198,197,2.862813394,1055,1046,10.06092201,4.633296408,4.593770657,8058.773468,0.000129441,42.8841609,1595637.147
超億元外資,243,231,2.705949245,1837,1749,9.71123382,8.067645026,7.681171013,6492.6688,9.07735E-05,30.07353952,1577718.518
近個交易日,291,289,2.431532164,3220,3183,9.094097631,14.14143548,13.97894073,5410.75211,6.2402E-05,20.6739556,1574528.864
超億元其中外,195,193,2.886366066,1009,1005,10.08203541,4.431275902,4.413708901,8057.801271,0.000131986,43.72739669,1571271.248
美股,1027,516,1.806062334,45216,24740,6.372528373,198.5773748,108.6518987,1527.19352,1.43346E-05,4.749111669,1568427.745
成交,1140,620,1.50296683,84634,35841,5.725091055,371.6913822,157.4047171,1359.517044,1.18891E-05,3.93889085,1549849.43
收盤價元計算,283,283,2.454484417,3057,3035,9.141331153,13.42558021,13.32896171,5455.974029,6.40862E-05,21.23196137,1544040.65
盤價元計算,283,283,2.454484417,3063,3041,9.139218806,13.45193071,13.35531221,5444.145111,6.39598E-05,21.19006996,1540693.066
次族群部,155,155,3.102697418,538,538,10.40680485,2.362761581,2.362761581,9860.549089,0.00019801,65.60120211,1528385.109
價元計算,284,284,2.450283564,3144,3119,9.112844064,13.80766247,13.69786872,5333.913157,6.25806E-05,20.73315242,1514831.336
美元作收,281,281,2.462916633,3079,3060,9.131687205,13.52219871,13.43875546,5327.057241,6.31134E-05,20.90967433,1496903.085
個交易日,641,405,2.114359291,17211,12096,7.526908938,75.58641183,53.12260982,2330.790941,2.30118E-05,7.623872423,1494036.993
新高,1309,578,1.650625835,69549,35537,5.66436162,305.4418312,156.0696251,1140.678343,1.11785E-05,3.70347529,1493147.95
賣出金額為億,171,170,3.014491068,739,728,10.28322053,3.245503361,3.197194109,8702.373113,0.000160492,53.17162305,1488105.802
在次族群部份,147,147,3.153209022,473,473,10.45631843,2.077297821,2.077297821,10110.53369,0.000213596,70.76500948,1486248.453
次族群部份,147,147,3.153209022,474,474,10.45555678,2.081689571,2.081689571,10088.59197,0.000213145,70.61571621,1483023.02
億元外資買超,190,190,2.898776854,1039,1007,10.11060818,4.563028406,4.422492401,7787.240362,0.000129676,42.96219931,1479575.669
淨多單部位口,171,171,3.006256016,769,742,10.29701102,3.377255865,3.258678611,8634.527751,0.000158391,52.47525773,1476504.245
出金額為億元,171,170,3.014491068,751,740,10.27429686,3.298204363,3.249895111,8555.844583,0.00015789,52.30938051,1463049.424
資餘額為億元,167,167,3.029825682,704,701,10.29036136,3.091792106,3.078616855,8728.016871,0.000163733,54.24513925,1457578.817
融資餘額為億,167,167,3.029825682,705,702,10.28962769,3.096183856,3.083008605,8715.116792,0.000163499,54.16786697,1455424.504
超億元外資買,187,187,2.915280846,1016,984,10.12634307,4.462018153,4.321482148,7722.22116,0.000130612,43.27219079,1444055.357
漲點,791,473,1.902317346,36696,19353,6.863829614,161.1596635,84.99354066,1771.299458,1.67977E-05,5.565128789,1401097.871
外資台指期,182,179,2.966697441,969,944,10.14620404,4.255605896,4.145812142,7374.667729,0.000130322,43.17610009,1342189.527
族群部,161,161,3.065844566,691,682,10.31453122,3.034699354,2.995173602,8335.251468,0.000162248,53.75314468,1341975.486
資台指期,182,179,2.966697441,971,946,10.14481838,4.264389396,4.154595642,7358.337143,0.000130047,43.0848187,1339217.36
成交量能為億,146,146,3.159638405,519,518,10.42437178,2.279318328,2.274926578,9080.247658,0.000193714,64.17789542,1325716.158
交量能為億元,145,145,3.166094219,515,514,10.42743993,2.261751327,2.257359577,9026.236494,0.000193884,64.23433886,1308804.292
下第一國際,148,148,3.14680583,548,548,10.39921178,2.406679082,2.406679082,8807.744768,0.000185617,61.49552763,1303546.226
如下第一國際,148,148,3.14680583,548,548,10.39921178,2.406679082,2.406679082,8807.744768,0.000185617,61.49552763,1303546.226
量能為億元,145,145,3.166094219,518,517,10.42513869,2.274926578,2.270534828,8972.203368,0.000192759,63.86160575,1300969.488
超張第,471,40,5.732862058,1363,129,14.0971245,5.985955455,0.566535769,2744.74832,0.000213112,70.60454461,1292776.459
半導體,824,435,2.053409383,34283,18379,6.95152481,150.5623704,80.71597601,1555.047413,1.62669E-05,5.38926767,1281359.068
導體,824,435,2.053409383,34322,18403,6.949007659,150.7336487,80.82137801,1552.09549,1.62457E-05,5.382239337,1278926.683
成交量,629,453,1.925022402,34782,16361,7.239311608,152.7538537,71.85342421,2021.792473,1.90294E-05,6.304501212,1271707.466
下第一,176,176,2.977272102,958,943,10.13541662,4.207296644,4.141420392,7131.700864,0.000128274,42.49749684,1255179.352
交易日,847,417,2.131768137,27057,17726,6.907766231,118.8275838,77.84816316,1477.542485,1.61682E-05,5.356581107,1251478.485
下第一國際股,145,145,3.166094219,537,537,10.40756479,2.358369831,2.358369831,8627.414748,0.00018558,61.48314743,1250975.138
自營商,607,389,2.167439466,27492,12400,7.760679634,120.7379951,54.45770186,2055.146387,2.15608E-05,7.143158574,1247473.857
第一國際股市,145,145,3.166094219,539,539,10.40604502,2.367153331,2.367153331,8594.343545,0.000184891,61.2550096,1246179.814
電子傳產,187,127,3.465074191,695,535,10.72632821,3.052266354,2.34958633,6612.962217,0.00016315,54.05206796,1236623.935
後市行情,149,146,3.168458657,575,566,10.40453839,2.525256336,2.485730585,8285.831799,0.000177286,58.73524705,1234588.938
收觀察盤面變,139,139,3.205397965,482,482,10.44946125,2.116823572,2.116823572,8851.471721,0.000198201,65.66442372,1230354.569
子傳產,187,127,3.465074191,700,540,10.71948585,3.074225105,2.371545081,6549.422948,0.000161639,53.55158585,1224742.091
以美元,290,290,2.425288598,4296,4033,8.870451636,18.86695865,17.71192836,4185.92445,4.94205E-05,16.37314663,1213918.09
析如下第一國,141,141,3.192186682,519,519,10.42125996,2.279318328,2.279318328,8442.623958,0.000186719,61.86060028,1190409.978
面觀察,286,199,2.986334529,2413,1997,9.728608054,10.59729311,8.77032505,4126.110381,6.84876E-05,22.69015103,1180067.569
新台幣匯,295,293,2.414980068,4797,4331,8.817248623,21.06722547,19.0206699,3946.478947,4.64961E-05,15.40429446,1164211.289
營商,609,390,2.164038061,28619,13201,7.637234727,125.6874975,57.97549373,1901.497782,2.03046E-05,6.726980227,1158012.149
淨多單,459,284,2.598219612,9951,5995,8.708463812,43.70230574,26.32854215,2521.771992,3.25586E-05,10.78677271,1157493.344
元中央社台北,278,278,2.475642072,3762,3762,8.898304559,16.52176406,16.52176406,4138.230494,5.07882E-05,16.8262904,1150428.077
億元其中外資,203,201,2.843344984,1528,1523,9.78049489,6.710594229,6.688635479,5644.934083,9.07054E-05,30.05097238,1145921.619
統一證券,172,172,3.000417305,1218,965,10.35996788,5.349151683,4.238038895,6640.825224,0.000122501,40.58480922,1142221.939
作收觀察盤面,134,134,3.238924421,468,468,10.4601255,2.05533907,2.05533907,8470.32677,0.000196787,65.19605545,1135023.787
台幣匯,301,299,2.390442389,5394,4699,8.745612079,23.68910031,20.63683396,3754.74515,4.37323E-05,14.48865658,1130178.29
一國際股市部,139,139,3.205397965,524,524,10.41745299,2.301277079,2.301277079,8120.074293,0.000182314,60.40124472,1128690.327
淨多單部位,187,187,2.915280846,1291,1245,9.96922642,5.669749444,5.467728937,6026.993258,0.000103231,34.20067128,1127047.739
量能,505,320,2.435702938,12047,8299,8.135501299,52.90741406,36.4471345,2205.995853,2.65009E-05,8.779839744,1114027.906
持續,1578,693,1.352335195,100233,59826,4.460763722,440.1982928,262.7408445,704.5837935,7.96123E-06,2.637580013,1111833.226
終場指數,207,190,2.931680527,1513,1432,9.882319406,6.644717977,6.288986215,5366.482837,9.11901E-05,30.21154658,1110861.947
多單部位,191,191,2.893312427,1419,1352,9.920118445,6.231893463,5.937646203,5767.954779,9.70943E-05,32.16762897,1101679.363
口淨多單,190,188,2.913845191,1658,1322,10.1227576,7.281521749,5.805893699,5717.413045,9.7738E-05,32.3808891,1086308.479
單部位,193,193,2.882438103,1724,1422,10.02926384,7.571377259,6.245068714,5584.79113,9.32813E-05,30.90438374,1077864.688
大漲,763,413,2.123402916,28706,18193,6.878797854,126.0695798,79.89911048,1388.703853,1.56021E-05,5.169018748,1059581.04
盤中,782,458,1.954380117,35768,22256,6.513017778,157.0841194,97.74279134,1327.82433,1.41435E-05,4.685767551,1038358.626
題材,518,327,2.408056592,13288,9341,7.940501651,58.357576,41.02333815,1993.564025,2.40598E-05,7.971072436,1032666.165
子傳產金融,128,116,3.412974979,406,370,10.65245417,1.783050561,1.624947556,8050.507585,0.000215473,71.38691929,1030464.971
電子傳產金融,128,116,3.412974979,406,370,10.65245417,1.783050561,1.624947556,8050.507585,0.000215473,71.38691929,1030464.971
中信金,362,285,2.519630199,8673,5521,8.781090367,38.08964905,24.24685258,2804.166177,3.54784E-05,11.75410289,1015108.156
點成交量能為,126,126,3.294120291,440,439,10.48498546,1.932370066,1.927978316,7984.460426,0.000197262,65.35343212,1006042.014
上漲點,517,341,2.33990238,17742,10294,7.913612565,77.91843116,45.20867605,1935.303463,2.27671E-05,7.542799963,1000551.891
金額為億元類,112,112,3.395746315,313,313,10.57290665,1.374617797,1.374617797,8902.820271,0.00024593,81.47719333,997115.8703
額為億元類股,112,112,3.395746315,313,313,10.57290665,1.374617797,1.374617797,8902.820271,0.00024593,81.47719333,997115.8703
為億元類股成,112,112,3.395746315,313,313,10.57290665,1.374617797,1.374617797,8902.820271,0.00024593,81.47719333,997115.8703
億元類股成交,112,112,3.395746315,314,314,10.57225244,1.379009547,1.379009547,8873.762734,0.000245146,81.21771182,993861.4262
於台,373,364,2.149317256,9689,9031,7.800981201,42.5516672,39.66189561,2652.298998,2.77015E-05,9.177574456,989307.5261
元類股成交比,112,112,3.395746315,316,316,10.57093882,1.387793047,1.387793047,8816.199468,0.000243595,80.70367567,987414.3404
股成交比重電,112,112,3.395746315,316,316,10.57093882,1.387793047,1.387793047,8816.199468,0.000243595,80.70367567,987414.3404
成交比重電子,112,112,3.395746315,316,316,10.57093882,1.387793047,1.387793047,8816.199468,0.000243595,80.70367567,987414.3404
交比重電子傳,112,112,3.395746315,316,316,10.57093882,1.387793047,1.387793047,8816.199468,0.000243595,80.70367567,987414.3404
比重電子傳產,112,112,3.395746315,316,316,10.57093882,1.387793047,1.387793047,8816.199468,0.000243595,80.70367567,987414.3404
重電子傳產金,112,112,3.395746315,316,316,10.57093882,1.387793047,1.387793047,8816.199468,0.000243595,80.70367567,987414.3404
額為億元,364,201,3.061361115,6907,3004,9.884371826,30.33381829,13.19281745,2673.540959,4.59868E-05,15.23556289,973168.909
觀察,889,400,2.214555962,28726,20322,6.616842754,126.1574148,89.24914655,1081.983376,1.35279E-05,4.481835574,961883.2215
分別上,253,172,3.155831225,2045,1634,9.944654446,8.981129057,7.176119745,3785.738319,7.23458E-05,23.96838488,957791.7947
台塑,463,285,2.595297811,16289,7105,8.696886452,71.5372182,31.20338482,2064.286367,2.75688E-05,9.133624499,955764.5879
一證券台股,124,124,3.308232934,444,444,10.47835644,1.949937067,1.949937067,7639.332631,0.000191945,63.59179592,947277.2463
統一證券台股,124,124,3.308232934,444,444,10.47835644,1.949937067,1.949937067,7639.332631,0.000191945,63.59179592,947277.2463
日新,283,283,2.454484417,4935,4685,8.680308625,21.67328699,20.57534945,3347.048728,4.15158E-05,13.75432289,947214.79
掛牌,396,360,2.182219764,14185,9666,7.907947673,62.29697588,42.45065695,2375.406943,2.55972E-05,8.480434129,940661.1495
類股成交比重,112,112,3.395746315,335,333,10.56731282,1.4712363,1.4624528,8354.833292,0.000231159,76.5836682,935741.3287
早盤,726,308,2.603476963,24266,11677,7.82383204,106.5702091,51.2824665,1285.115489,1.81283E-05,6.005951371,932993.8448
蘋概,447,269,2.676079552,10406,6366,8.611458909,45.70055206,27.95788146,2078.17259,2.90417E-05,9.621616016,928943.1477
近個,325,320,2.309811394,7280,6739,8.224926878,31.97194109,29.59600426,2849.522523,3.26356E-05,10.81227037,926094.82
以美,301,296,2.405676692,6284,5493,8.542855354,27.59775794,24.12388357,3064.043252,3.70356E-05,12.26999787,922277.0189
元其中外資,203,201,2.843344984,1879,1874,9.605461454,8.252098532,8.230139781,4515.13826,7.37163E-05,24.42242846,916573.0667
察盤面變化三,113,113,3.388259286,349,349,10.54840822,1.532720802,1.532720802,8106.469431,0.000222531,73.72510363,916031.0458
盤面變化三大,113,113,3.388259286,349,349,10.54840822,1.532720802,1.532720802,8106.469431,0.000222531,73.72510363,916031.0458
格局,539,306,2.526813863,14162,9408,7.967388943,62.19596563,41.31758541,1695.568119,2.23543E-05,7.406047496,913911.2163
面變化三大類,112,112,3.395746315,345,345,10.55121386,1.515153802,1.515153802,8056.542659,0.000223119,73.91988844,902332.7778
變化三大類股,112,112,3.395746315,345,345,10.55121386,1.515153802,1.515153802,8056.542659,0.000223119,73.91988844,902332.7778
股元,312,309,2.351232399,7605,6327,8.390743953,33.39925989,27.7866032,2846.010863,3.35659E-05,11.12046686,887955.3891
一證券,172,172,3.000417305,1595,1226,10.21999983,7.00484149,5.384285684,5155.892143,9.64217E-05,31.94481313,886813.4487
元最,292,291,2.422198667,6404,5398,8.593898861,28.12476796,23.70666731,3013.739754,3.70508E-05,12.27502779,880012.0081
點開出後,161,161,3.065844566,1033,1026,10.07169084,4.536677905,4.505935654,5435.140236,0.000107849,35.73064783,875057.578
月線,522,273,2.701632442,12945,7770,8.331726165,56.85120569,34.12389867,1672.194386,2.41479E-05,8.000258196,872885.4696
美元,1639,635,1.51762465,248536,59624,4.7633132,1091.508015,261.853711,531.7402321,7.31964E-06,2.425018143,871522.2404
為聯電,104,99,3.521565183,292,261,10.75510976,1.282391044,1.146246789,8353.660929,0.000260694,86.36883517,868780.7366
市行情,149,146,3.168458657,840,799,10.27250187,3.689070126,3.50900837,5786.159665,0.000125587,41.60719628,862137.7901
成交量能,242,191,2.983948639,2372,2121,9.597622144,10.41723136,9.314902068,3543.72752,6.18913E-05,20.50477811,857582.0599
為億元三大法,116,116,3.36601599,402,402,10.5099207,1.76548356,1.76548356,7391.473384,0.000198321,65.70437845,857410.9125
統一,421,324,2.364184387,16824,9078,8.16413059,73.88680453,39.86830786,2024.937169,2.45297E-05,8.126755746,852498.5484
十個交易日行,193,193,2.882438103,1769,1769,9.652951032,7.769006016,7.769006016,4416.333449,7.49836E-05,24.84230281,852352.3557
交易日行情交,193,193,2.882438103,1769,1769,9.652951032,7.769006016,7.769006016,4416.333449,7.49836E-05,24.84230281,852352.3557
易日行情交易,193,193,2.882438103,1769,1769,9.652951032,7.769006016,7.769006016,4416.333449,7.49836E-05,24.84230281,852352.3557
日行情交易日,193,193,2.882438103,1769,1769,9.652951032,7.769006016,7.769006016,4416.333449,7.49836E-05,24.84230281,852352.3557
行情交易日收,193,193,2.882438103,1769,1769,9.652951032,7.769006016,7.769006016,4416.333449,7.49836E-05,24.84230281,852352.3557
