gram,TF,DF,TF_IDF,all_TF,all_DF,all_TF_IDF,expected_TF,expected_DF,DF_chisquare,MI,Lift,TF*DF_chisquare
盤中最高,57,54,3.456908719,2179,1986,9.640675316,6.379749051,5.814677199,399.3042527,2.80313E-05,9.28684399,22760.3424
別上漲終場,14,13,4.019329497,37,35,10.2115741,0.108329837,0.10247417,1623.298557,0.000382916,126.8612371,22726.17979
分別上漲終場,14,13,4.019329497,37,35,10.2115741,0.108329837,0.10247417,1623.298557,0.000382916,126.8612371,22726.17979
聯準會,151,92,3.252042258,15338,9424,8.017147076,44.9071092,27.59190228,150.3485701,1.00642E-05,3.334311606,22702.63408
積電賣超,19,18,3.945660104,91,90,10.55189088,0.266432842,0.263505009,1193.841649,0.000206186,68.30989691,22682.99134
台積電賣超,19,18,3.945660104,91,90,10.55189088,0.266432842,0.263505009,1193.841649,0.000206186,68.30989691,22682.99134
超前五大為長,16,13,4.127938461,43,40,10.31836492,0.125896838,0.117113337,1417.163686,0.000335052,111.0035825,22674.61897
前五大為長榮,16,13,4.127938461,43,40,10.31836492,0.125896838,0.117113337,1417.163686,0.000335052,111.0035825,22674.61897
大類股漲跌,32,32,3.71168471,456,454,10.4762366,1.335092046,1.329236379,707.6963557,7.26645E-05,24.07397248,22646.28338
低點收,28,28,3.767678038,311,310,10.57909507,0.910556198,0.907628364,808.6972925,9.31161E-05,30.84963086,22643.52419
第名晶電,14,12,4.093933427,35,30,10.28593198,0.10247417,0.087835003,1615.525361,0.000412371,136.6197938,22617.35505
張第名晶電,14,12,4.093933427,34,30,10.23503282,0.099546337,0.087835003,1615.525361,0.000412371,136.6197938,22617.35505
漲激勵昨日台,15,15,3.940205955,50,50,10.31345361,0.146391672,0.146391672,1507.119072,0.000309278,102.4648454,22606.78608
前五大為華新,15,15,3.940205955,50,50,10.31345361,0.146391672,0.146391672,1507.119072,0.000309278,102.4648454,22606.78608
類走勢較強分,15,15,3.940205955,50,50,10.31345361,0.146391672,0.146391672,1507.119072,0.000309278,102.4648454,22606.78608
自行車水泥及,15,15,3.940205955,50,50,10.31345361,0.146391672,0.146391672,1507.119072,0.000309278,102.4648454,22606.78608
水泥及塑膠等,15,15,3.940205955,50,50,10.31345361,0.146391672,0.146391672,1507.119072,0.000309278,102.4648454,22606.78608
光可成,35,33,3.735347736,582,524,10.54515051,1.703999058,1.534184719,645.3574455,6.49248E-05,21.50979578,22587.51059
海中,40,40,3.603103026,957,851,10.31173951,2.801936596,2.491586252,564.6527793,4.84572E-05,16.05402983,22586.11117
盤上,75,69,3.300347926,4311,3803,8.991540387,12.62188993,11.13455055,300.7225326,1.87047E-05,6.196927277,22554.18995
股自,46,46,3.525528388,1321,1249,9.987679398,3.867667966,3.656863958,490.2947417,3.79685E-05,12.5790843,22553.55812
生技等,34,32,3.750694238,497,482,10.48722225,1.455133216,1.411215715,663.0267181,6.84433E-05,22.67548445,22542.90842
點作收成交量,40,38,3.661067541,784,775,10.24564829,2.295421412,2.269070911,562.6528847,5.05487E-05,16.74694247,22506.11539
下跌檔,26,26,3.795851211,255,252,10.62440209,0.746597526,0.737814025,864.9578598,0.000106366,35.23923253,22488.90436
元資金,44,44,3.551000359,1305,1110,10.18573429,3.820822631,3.249895111,510.9614285,4.08656E-05,13.53889849,22482.30285
保守操作,30,24,3.979645143,299,247,10.8702604,0.875422197,0.723174858,749.2110416,0.000100171,33.18699445,22476.33125
大指數表現美,14,14,3.950257045,41,41,10.2093001,0.120041171,0.120041171,1604.893187,0.000352024,116.6266533,22468.50461
指數表現美股,14,14,3.950257045,41,41,10.2093001,0.120041171,0.120041171,1604.893187,0.000352024,116.6266533,22468.50461
數表現美股道,14,14,3.950257045,41,41,10.2093001,0.120041171,0.120041171,1604.893187,0.000352024,116.6266533,22468.50461
張第名南,16,11,4.287848836,37,29,10.42131925,0.108329837,0.08490717,1403.170687,0.000391042,129.5532528,22450.731
多單未平倉口,21,15,4.204797136,82,70,10.70863692,0.240082342,0.20494834,1068.042577,0.000220913,73.18917526,22428.89412
超張到名依序,27,14,4.475274391,155,78,11.57494059,0.453814182,0.228371008,830.4809219,0.000185038,61.30375363,22422.98489
張到名依序為,27,14,4.475274391,155,78,11.57494059,0.453814182,0.228371008,830.4809219,0.000185038,61.30375363,22422.98489
下跌在,28,28,3.767678038,316,313,10.58543713,0.925195365,0.916411865,800.4269418,9.22236E-05,30.5539475,22411.95437
門股聯電,13,13,3.959053108,33,33,10.07836602,0.096618503,0.096618503,1723.243979,0.000406123,134.5497969,22402.17172
熱門股聯電,13,13,3.959053108,33,33,10.07836602,0.096618503,0.096618503,1723.243979,0.000406123,134.5497969,22402.17172
超張第名聯電,13,13,3.959053108,33,33,10.07836602,0.096618503,0.096618503,1723.243979,0.000406123,134.5497969,22402.17172
化台塑,36,35,3.68798705,706,606,10.53707563,2.067050404,1.774267061,622.2002053,5.9542E-05,19.72645538,22399.20739
加碼,159,100,3.159048192,15705,11078,7.668125776,45.98162407,32.43453878,140.7478485,9.30608E-06,3.083133097,22378.90791
準會,151,92,3.252042258,15420,9498,8.003103693,45.14719154,27.80856195,148.1752536,9.98582E-06,3.308333605,22374.46329
口外,37,35,3.705154104,872,622,10.743562,2.553070754,1.821112396,604.4868979,5.80104E-05,19.21902244,22366.01522
指數一度,48,46,3.550000674,1401,1308,9.966451781,4.10189464,3.829606131,464.3668456,3.62559E-05,12.01167912,22289.60859
數重,47,43,3.616158792,1249,1134,10.10053479,3.656863958,3.320163114,474.2205131,3.90916E-05,12.95117093,22288.36412
大型,125,100,3.055943264,12717,9775,7.810262896,37.23325777,28.61957181,178.0308092,1.05466E-05,3.494112374,22253.85115
電法說,53,32,4.036346398,928,727,10.54848393,2.717029426,2.128534906,419.2106149,4.53778E-05,15.033815,22218.16259
汽車,168,122,2.90410687,38233,15349,7.447783825,111.9398557,44.93931537,132.1415128,8.19423E-06,2.71477211,22199.77414
口淨部位,67,18,4.893346342,966,302,12.11520089,2.828287097,0.884205697,331.3147785,6.1446E-05,20.35725405,22198.09016
下跌檔持平者,25,25,3.809923162,228,228,10.61876554,0.667546023,0.667546023,886.9325804,0.00011304,37.45060137,22173.31451
跌檔持平者檔,25,25,3.809923162,228,228,10.61876554,0.667546023,0.667546023,886.9325804,0.00011304,37.45060137,22173.31451
檔持平者檔成,25,25,3.809923162,228,228,10.61876554,0.667546023,0.667546023,886.9325804,0.00011304,37.45060137,22173.31451
持平者檔成交,25,25,3.809923162,228,228,10.61876554,0.667546023,0.667546023,886.9325804,0.00011304,37.45060137,22173.31451
平者檔成交量,25,25,3.809923162,228,228,10.61876554,0.667546023,0.667546023,886.9325804,0.00011304,37.45060137,22173.31451
者檔成交量前,25,25,3.809923162,228,228,10.61876554,0.667546023,0.667546023,886.9325804,0.00011304,37.45060137,22173.31451
金開發金,40,40,3.603103026,927,865,10.24779711,2.714101593,2.53257592,554.3004086,4.7673E-05,15.79419582,22172.01634
作帳,70,40,3.939640666,2207,1393,10.32206564,6.461728388,4.078471973,316.3822589,2.96031E-05,9.807594674,22146.75813
金友達,33,32,3.731485046,503,477,10.51877162,1.472700217,1.396576548,670.6181115,6.91608E-05,22.91317297,22130.39768
到名依序為,27,14,4.475274391,156,79,11.56740767,0.456742016,0.231298841,819.6198934,0.000182696,60.52775675,22129.73712
現貨,128,95,3.135324406,14989,9176,8.061638385,43.88529533,26.86579959,172.7947553,1.06733E-05,3.536094271,22117.72868
指數重,46,42,3.630730066,1180,1073,10.13746188,3.454843451,3.141565274,480.6450981,4.03532E-05,13.36913173,22109.67451
股以下跌點,22,20,3.948719683,140,131,10.70612921,0.409896681,0.38354618,1003.282736,0.000157394,52.14495947,22072.22018
台股以下跌點,22,20,3.948719683,140,131,10.70612921,0.409896681,0.38354618,1003.282736,0.000157394,52.14495947,22072.22018
聯電群創,21,21,3.865455792,147,138,10.70662938,0.430391515,0.404041014,1049.877394,0.00015688,51.97492156,22047.42527
為新光,25,23,3.896757779,214,195,10.75787179,0.626556355,0.57092752,881.1333753,0.000121597,40.28532382,22028.33438
指數全,42,42,3.576859283,1034,995,10.12623579,3.02737977,2.913194266,524.4340895,4.35166E-05,14.41716417,22026.23176
法人賣,65,45,3.751186543,2101,1632,9.974020653,6.151378044,4.778224163,338.5758382,2.84263E-05,9.417724757,22007.42949
點成交值為新,25,25,3.809923162,230,230,10.61800907,0.67340169,0.67340169,878.797001,0.000112057,37.12494397,21969.92502
成交值為新台,25,25,3.809923162,230,230,10.61800907,0.67340169,0.67340169,878.797001,0.000112057,37.12494397,21969.92502
交值為新台幣,25,25,3.809923162,230,230,10.61800907,0.67340169,0.67340169,878.797001,0.000112057,37.12494397,21969.92502
幣億元不含金,25,25,3.809923162,230,230,10.61800907,0.67340169,0.67340169,878.797001,0.000112057,37.12494397,21969.92502
元不含金融保,25,25,3.809923162,230,230,10.61800907,0.67340169,0.67340169,878.797001,0.000112057,37.12494397,21969.92502
保險股指數點,25,25,3.809923162,230,230,10.61800907,0.67340169,0.67340169,878.797001,0.000112057,37.12494397,21969.92502
點收盤時上漲,25,25,3.809923162,230,230,10.61800907,0.67340169,0.67340169,878.797001,0.000112057,37.12494397,21969.92502
盤時上漲家數,25,25,3.809923162,230,230,10.61800907,0.67340169,0.67340169,878.797001,0.000112057,37.12494397,21969.92502
時上漲家數檔,25,25,3.809923162,230,230,10.61800907,0.67340169,0.67340169,878.797001,0.000112057,37.12494397,21969.92502
上漲家數檔下,25,25,3.809923162,230,230,10.61800907,0.67340169,0.67340169,878.797001,0.000112057,37.12494397,21969.92502
漲家數檔下跌,25,25,3.809923162,230,230,10.61800907,0.67340169,0.67340169,878.797001,0.000112057,37.12494397,21969.92502
家數檔下跌檔,25,25,3.809923162,230,230,10.61800907,0.67340169,0.67340169,878.797001,0.000112057,37.12494397,21969.92502
數檔下跌檔持,25,25,3.809923162,230,230,10.61800907,0.67340169,0.67340169,878.797001,0.000112057,37.12494397,21969.92502
檔下跌檔持平,25,25,3.809923162,230,230,10.61800907,0.67340169,0.67340169,878.797001,0.000112057,37.12494397,21969.92502
檔成交量前名,25,25,3.809923162,230,230,10.61800907,0.67340169,0.67340169,878.797001,0.000112057,37.12494397,21969.92502
量前名個股依,25,25,3.809923162,230,230,10.61800907,0.67340169,0.67340169,878.797001,0.000112057,37.12494397,21969.92502
成交值前名個,25,25,3.809923162,230,230,10.61800907,0.67340169,0.67340169,878.797001,0.000112057,37.12494397,21969.92502
交值前名個股,25,25,3.809923162,230,230,10.61800907,0.67340169,0.67340169,878.797001,0.000112057,37.12494397,21969.92502
中長期均線,40,35,3.754001551,756,678,10.42932833,2.213442076,1.985071068,549.0914406,5.3219E-05,17.63161056,21963.65762
現美股道瓊指,14,14,3.950257045,42,42,10.22273973,0.122969004,0.122969004,1566.020564,0.000343643,113.8498282,21924.28789
億元不含金融,25,25,3.809923162,231,231,10.61762261,0.676329523,0.676329523,874.7820777,0.000111572,36.96422993,21869.55194
市值前名個股,25,25,3.809923162,231,231,10.61762261,0.676329523,0.676329523,874.7820777,0.000111572,36.96422993,21869.55194
法人賣超,64,44,3.769595039,2013,1557,10.01907612,5.893728702,4.558636656,341.2470131,2.91335E-05,9.652008555,21839.80884
數拉,39,32,3.838977693,600,562,10.46732668,1.75670006,1.64544239,559.9704818,5.87005E-05,19.44765748,21838.84879
導體矽晶圓,41,34,3.80236558,920,661,10.7023219,2.693606759,1.9352979,531.2593586,5.30281E-05,17.56835473,21781.6337
半導體矽晶圓,41,34,3.80236558,920,661,10.7023219,2.693606759,1.9352979,531.2593586,5.30281E-05,17.56835473,21781.6337
點收盤指數點,25,25,3.809923162,233,232,10.62312361,0.68218519,0.679257357,870.8017911,0.000111091,36.80490135,21770.04478
台幣億元不含,25,25,3.809923162,232,232,10.61723076,0.679257357,0.679257357,870.8017911,0.000111091,36.80490135,21770.04478
三大法人賣,63,43,3.788356744,1923,1479,10.06845313,5.630223693,4.330265648,345.3248545,2.99729E-05,9.930106717,21755.46583
選股不選市布,13,13,3.959053108,34,34,10.09742755,0.099546337,0.099546337,1671.801396,0.000394178,130.59245,21733.41815
股不選市布局,13,13,3.959053108,34,34,10.09742755,0.099546337,0.099546337,1671.801396,0.000394178,130.59245,21733.41815
三大法人今,22,20,3.948719683,142,133,10.70634931,0.415752348,0.389401847,987.6058967,0.000155027,51.36082474,21727.32973
從技術面,41,41,3.589933346,958,943,10.13541662,2.804864429,2.760946928,529.6100281,4.48229E-05,14.84997759,21714.01115
下檔,74,60,3.467812229,3392,3042,9.228838283,9.931211006,8.906469305,293.1070427,2.03339E-05,6.736676224,21689.92116
張華邦電,19,17,4.002226934,90,84,10.62329678,0.263505009,0.245938008,1141.338807,0.00020864,69.12310997,21685.43734
目前台,65,58,3.441159948,2802,2604,9.360071997,8.203789281,7.624078261,332.8577442,2.29623E-05,7.607476998,21635.75337
微星,64,59,3.412089576,4364,2654,9.72670383,12.7770651,7.770469932,337.7485241,2.29181E-05,7.592848375,21615.90554
賣超張第名台,17,12,4.254783147,51,38,10.66902262,0.149319505,0.11125767,1270.404041,0.000325556,107.857732,21596.8687
不含金融保險,25,25,3.809923162,240,234,10.65107777,0.702680024,0.685113023,862.9433516,0.000110142,36.49032954,21573.58379
壓抑,76,59,3.502838064,3488,3026,9.263932613,10.21228302,8.85962397,283.76569,2.01007E-05,6.659424847,21566.19244
第一金,78,69,3.319900882,6080,4040,9.155645178,17.80122728,11.82844707,276.3326787,1.76074E-05,5.833394662,21553.94894
守操作,30,24,3.979645143,309,257,10.85479079,0.904700531,0.752453192,718.2485742,9.62734E-05,31.89567171,21547.45723
因素,176,132,2.811255943,23833,17810,6.826658799,69.77905422,52.14471345,122.2917218,7.64079E-06,2.53141673,21523.34304
到點,94,67,3.450900377,5975,4379,8.974024503,17.49380476,12.82098261,228.9501528,1.57735E-05,5.22580851,21521.31436
器電,48,48,3.500442205,1591,1458,9.901100672,4.658182993,4.268781146,448.0012999,3.394E-05,11.24442747,21504.0624
最強,73,58,3.502828099,3344,2858,9.338823686,9.790675001,8.367747953,294.3875051,2.09216E-05,6.931375124,21490.28787
碼空單,28,22,4.023981992,255,204,10.93702156,0.746597526,0.59727802,766.9401727,0.000111178,36.83376794,21474.32484
聯電鴻,23,23,3.837911409,200,185,10.73842764,0.585566687,0.541649185,931.1885536,0.000128169,42.46290889,21417.33673
聯電投信買超,11,11,3.971282561,21,21,9.748690704,0.061484502,0.061484502,1946.037086,0.00054001,178.9068729,21406.40794
分別下跌及終,14,14,3.950257045,43,43,10.23565172,0.125896838,0.125896838,1528.956105,0.000335651,111.2021578,21405.38548
別下跌及終場,14,14,3.950257045,43,43,10.23565172,0.125896838,0.125896838,1528.956105,0.000335651,111.2021578,21405.38548
達賣超前五大,14,14,3.950257045,43,43,10.23565172,0.125896838,0.125896838,1528.956105,0.000335651,111.2021578,21405.38548
表現美股道瓊,14,14,3.950257045,43,43,10.23565172,0.125896838,0.125896838,1528.956105,0.000335651,111.2021578,21405.38548
率股,41,41,3.589933346,1110,958,10.27050813,3.249895111,2.804864429,520.120818,4.41211E-05,14.61746228,21324.95354
紅翻黑,48,41,3.683992957,1242,1098,10.15187819,3.636369124,3.21476111,444.1152015,3.84955E-05,12.75366928,21317.52967
漲與,41,31,3.907183213,635,566,10.52382999,1.85917423,1.657153723,519.5671443,5.64642E-05,18.70677389,21302.25291
前五大為華邦,18,16,4.020365482,78,72,10.59343271,0.228371008,0.210804007,1182.608971,0.000229095,75.89988545,21286.96148
五大為華邦電,18,16,4.020365482,78,72,10.59343271,0.228371008,0.210804007,1182.608971,0.000229095,75.89988545,21286.96148
美律,65,58,3.441159948,5260,2637,9.909893117,15.40040386,7.720696764,327.4326672,2.26749E-05,7.512275352,21283.12337
超台,74,58,3.510056665,3504,2914,9.342423206,10.25912835,8.531706625,286.8256208,2.05195E-05,6.798170934,21225.09594
開低震盪,35,32,3.769346563,560,523,10.50138715,1.639586723,1.531256886,606.2629436,6.30778E-05,20.89786521,21219.20303
外資賣超前,17,17,3.917388324,78,77,10.50910435,0.228371008,0.225443174,1248.144937,0.000227607,75.40702905,21218.46393
築底,49,34,3.915023032,997,792,10.4825801,2.919049933,2.318844079,432.8430917,4.4257E-05,14.66247787,21209.31149
為長榮,21,16,4.139708293,100,84,10.78783825,0.292783343,0.245938008,1009.158653,0.000196367,65.05704467,21192.33171
市場觀望,47,42,3.643465402,1260,1134,10.10992411,3.689070126,3.320163114,450.6193613,3.81825E-05,12.64998091,21179.10998
股下跌,67,46,3.741762329,2856,1794,10.09854345,8.361892286,5.25253318,316.1057714,2.6434E-05,8.757679091,21179.08668
值為,104,67,3.501861339,7801,4739,9.023760317,22.84002861,13.87500264,203.4064726,1.45753E-05,4.82882791,21154.27315
金元大金,44,41,3.632071932,1180,1026,10.21666959,3.454843451,3.003957103,480.5991652,4.11969E-05,13.64866361,21146.36327
下跌金融,24,24,3.823953345,213,212,10.63047669,0.623628521,0.620700688,880.6042058,0.000116709,38.66597938,21134.50094
數收,115,81,3.300309821,10222,6882,8.428597716,29.92831336,20.14934969,183.767799,1.21338E-05,4.019980855,21133.29688
震盪走,69,57,3.494330485,3108,2693,9.389235962,9.099706311,7.884655436,305.9508549,2.18206E-05,7.22923157,21110.60899
中長,87,72,3.320008384,5939,4753,8.799183148,17.38840276,13.91599231,242.4370375,1.56168E-05,5.173903406,21092.02226
弱勢終場,22,22,3.851760518,167,165,10.64379919,0.488948183,0.483092517,958.3615805,0.000137457,45.53993127,21083.95477
旺宏張,16,13,4.127938461,50,43,10.49024032,0.146391672,0.125896838,1316.494801,0.000311676,103.2591465,21063.91682
線上,130,93,3.170893595,13706,9200,7.995280702,40.12888504,26.93606759,162.029708,1.04213E-05,3.452619789,21063.86204
領軍,77,62,3.447566922,4242,3390,9.208984413,12.41986942,9.925355339,273.2162753,1.88547E-05,6.246627741,21037.6532
中電子傳產,16,16,3.929178348,65,65,10.42834748,0.190309173,0.190309173,1313.369817,0.000253767,84.07371927,21013.91708
昨日台股以上,16,16,3.929178348,65,65,10.42834748,0.190309173,0.190309173,1313.369817,0.000253767,84.07371927,21013.91708
點的點,37,24,4.125971427,549,320,11.27509255,1.607380555,0.936906699,567.7259789,7.73196E-05,25.61621134,21005.86122
悲觀,72,58,3.495499825,3363,2879,9.329510304,9.846303837,8.429232455,291.5165774,2.0769E-05,6.880816291,20989.19357
下跌傳產,19,19,3.892152472,110,108,10.60473292,0.322061678,0.316206011,1103.976983,0.000181367,60.08740932,20975.56268
